StoryID,CompanyID,ProjectID,StoryText,WordCount,CreationDate,Domain,CompanySize,AgileExperience,TeamSize,HasAmbiguity,AmbiguityCount,SemanticAmbiguity,ScopeAmbiguity,ActorAmbiguity,AcceptanceAmbiguity,DependencyAmbiguity,PriorityAmbiguity,TechnicalAmbiguity,DefectCount,DevelopmentTime,StoryPoints,CustomerSatisfaction,CompletionStatus
US-C1-1386,C1,P5,"As a financial advisor, I want to download statements so that I can save time",38,2023-07-11,Finance,Large,7,6,False,0,0,0,0,0,0,0,0,3,4,8,3.6,Done
US-C1-1388,C1,P5,"As a account holder, I would like to view account balance to comply with regulations with detailed specifications and comprehensive requirements",64,2023-07-12,Finance,Large,7,7,False,0,0,0,0,0,0,0,0,3,3,13,4.3,Done
US-C1-1389,C1,P5,"As a loan officer, I need to transfer funds so that I can meet financial goals with detailed specifications and comprehensive requirements",58,2023-07-12,Finance,Large,7,6,False,0,0,0,0,0,0,0,0,1,6,2,4.6,Done
US-C1-1390,C1,P5,"As a loan officer, I want to view account balance in order to meet financial goals",51,2023-07-12,Finance,Large,7,6,False,0,0,0,0,0,0,0,0,2,2,5,3.9,Cancelled
US-C1-1392,C1,P5,"As a customer, I want to download statements in order to comply with regulations",46,2023-07-13,Finance,Large,7,6,False,0,0,0,0,0,0,0,0,1,4,2,3.9,Done
US-C1-1393,C1,P5,"As a loan officer, I would like to apply for loan to improve security with detailed specifications and comprehensive requirements",58,2023-07-13,Finance,Large,7,7,False,0,0,0,0,0,0,0,0,3,3,3,4.2,Done
US-C1-1394,C1,P5,"As a investor, I want to transfer funds so that I can comply with regulations with detailed specifications and comprehensive requirements",60,2023-07-14,Finance,Large,7,3,False,0,0,0,0,0,0,0,0,2,1,3,4.1,Cancelled
US-C1-1395,C1,P5,"As a investor, I would like to download statements to improve security",53,2023-07-14,Finance,Large,7,4,False,0,0,0,0,0,0,0,0,0,4,3,3.4,Done
US-C1-1396,C1,P5,"As a financial advisor, I want to apply for loan in order to meet financial goals",45,2023-07-14,Finance,Large,7,7,False,0,0,0,0,0,0,0,0,0,6,8,4.1,In Progress
US-C1-1397,C1,P5,"As a account holder, I would like to apply for loan to track spending",40,2023-07-15,Finance,Large,7,5,False,0,0,0,0,0,0,0,0,1,5,2,4.1,Done
US-C1-1398,C1,P5,"As a customer, I want to view account balance so that I can track spending",56,2023-07-15,Finance,Large,7,3,False,0,0,0,0,0,0,0,0,2,6,3,3.4,Done
US-C1-1400,C1,P5,"As a investor, I would like to view account balance to save time",45,2023-07-16,Finance,Large,7,7,False,0,0,0,0,0,0,0,0,1,6,3,4.2,Cancelled
US-C1-1401,C1,P5,"As a financial advisor, I want to download statements in order to save time",46,2023-07-16,Finance,Large,7,8,False,0,0,0,0,0,0,0,0,3,4,3,4.7,Done
US-C1-1403,C1,P5,"As a loan officer, I want to transfer funds in order to meet financial goals",40,2023-07-17,Finance,Large,7,7,False,0,0,0,0,0,0,0,0,0,7,2,3.8,Cancelled
US-C1-1404,C1,P5,"As a account holder, I want to schedule appointment so that I can save time",52,2023-07-17,Finance,Large,7,4,False,0,0,0,0,0,0,0,0,1,7,5,3.6,Done
US-C1-1405,C1,P5,"As a financial advisor, I need to schedule appointment so that I can improve security",43,2023-07-17,Finance,Large,7,5,False,0,0,0,0,0,0,0,0,0,3,5,4.5,In Progress
US-C1-1406,C1,P5,"As a investor, I want to view account balance in order to meet financial goals with detailed specifications and comprehensive requirements",59,2023-07-18,Finance,Large,7,7,False,0,0,0,0,0,0,0,0,0,4,2,4.0,Cancelled
US-C1-1407,C1,P5,"As a customer, I want to view account balance so that I can improve security",48,2023-07-18,Finance,Large,7,7,False,0,0,0,0,0,0,0,0,2,3,2,4.0,Done
US-C1-1408,C1,P5,"As a investor, I would like to view account balance to meet financial goals",35,2023-07-18,Finance,Large,7,8,False,0,0,0,0,0,0,0,0,0,2,2,4.4,In Progress
US-C1-1409,C1,P5,"As a bank customer, I need to view account balance so that I can track spending",47,2023-07-19,Finance,Large,7,8,False,0,0,0,0,0,0,0,0,1,4,5,4.5,Done
US-C1-1410,C1,P5,"As a financial advisor, I would like to apply for loan to comply with regulations",42,2023-07-19,Finance,Large,7,7,False,0,0,0,0,0,0,0,0,0,5,5,4.2,Cancelled
US-C1-1411,C1,P5,"As a account holder, I want to download statements so I can track spending",35,2023-07-19,Finance,Large,7,6,False,0,0,0,0,0,0,0,0,1,4,5,4.1,Cancelled
US-C1-1412,C1,P5,"As a investor, I want to schedule appointment in order to track spending",40,2023-07-20,Finance,Large,7,8,False,0,0,0,0,0,0,0,0,2,4,13,3.4,Done
US-C1-1413,C1,P5,"As a loan officer, I need to view account balance so that I can comply with regulations",48,2023-07-20,Finance,Large,7,6,False,0,0,0,0,0,0,0,0,2,7,8,4.0,Done
US-C1-1414,C1,P5,"As a account holder, I would like to transfer funds to track spending",35,2023-07-20,Finance,Large,7,6,False,0,0,0,0,0,0,0,0,2,2,1,4.2,Done
US-C1-1415,C1,P5,"As a financial advisor, I want to download statements so that I can meet financial goals with detailed specifications and comprehensive requirements",64,2023-07-21,Finance,Large,7,8,False,0,0,0,0,0,0,0,0,0,2,2,4.0,In Progress
US-C1-1416,C1,P5,"As a loan officer, I want to transfer funds in order to meet financial goals",44,2023-07-21,Finance,Large,7,8,False,0,0,0,0,0,0,0,0,1,5,13,3.6,Done
US-C1-1417,C1,P5,"As a bank customer, I want to apply for loan so that I can improve security",56,2023-07-21,Finance,Large,7,6,False,0,0,0,0,0,0,0,0,2,5,5,3.6,Done
US-C1-1418,C1,P5,"As a bank customer, I want to apply for loan so that I can comply with regulations",49,2023-07-22,Finance,Large,7,8,False,0,0,0,0,0,0,0,0,1,5,3,4.4,Done
US-C1-1419,C1,P5,"As a customer, I would like to transfer funds to comply with regulations",24,2023-07-22,Finance,Large,7,6,False,0,0,0,0,0,0,0,0,2,4,3,4.1,Done
US-C1-1420,C1,P5,"As a investor, I need to transfer funds so that I can comply with regulations",42,2023-07-22,Finance,Large,7,9,False,0,0,0,0,0,0,0,0,1,4,5,3.8,Cancelled
US-C1-1421,C1,P5,"As a investor, I need to schedule appointment so that I can save time",39,2023-07-23,Finance,Large,7,6,False,0,0,0,0,0,0,0,0,0,3,3,4.5,Done
US-C1-1422,C1,P5,"As a financial advisor, I want to schedule appointment so I can track spending",28,2023-07-23,Finance,Large,7,5,False,0,0,0,0,0,0,0,0,1,5,13,4.4,Done
US-C1-1424,C1,P5,"As a investor, I need to view account balance so that I can meet financial goals",47,2023-07-24,Finance,Large,7,6,False,0,0,0,0,0,0,0,0,0,1,8,4.0,Done
US-C1-1426,C1,P5,"As a investor, I need to schedule appointment so that I can comply with regulations with detailed specifications and comprehensive requirements",57,2023-07-24,Finance,Large,7,8,False,0,0,0,0,0,0,0,0,2,5,13,4.6,Done
US-C1-1427,C1,P5,"As a investor, I would like to download statements to improve security",38,2023-07-25,Finance,Large,7,6,False,0,0,0,0,0,0,0,0,2,2,1,4.3,Done
US-C1-1428,C1,P5,"As a bank customer, I would like to transfer funds to comply with regulations",50,2023-07-25,Finance,Large,7,6,False,0,0,0,0,0,0,0,0,1,3,3,4.1,Cancelled
US-C1-1430,C1,P5,"As a account holder, I want to transfer funds in order to save time with detailed specifications and comprehensive requirements",57,2023-07-26,Finance,Large,7,5,False,0,0,0,0,0,0,0,0,2,8,13,4.5,Done
US-C1-1431,C1,P5,"As a bank customer, I want to transfer funds so that I can comply with regulations",51,2023-07-26,Finance,Large,7,5,False,0,0,0,0,0,0,0,0,1,4,3,4.6,Done
US-C1-1432,C1,P5,"As a customer, I need to apply for loan so that I can comply with regulations",42,2023-07-26,Finance,Large,7,7,False,0,0,0,0,0,0,0,0,1,2,1,4.2,Cancelled
US-C1-1433,C1,P5,"As a account holder, I would like to apply for loan to meet financial goals",38,2023-07-27,Finance,Large,7,5,False,0,0,0,0,0,0,0,0,0,3,2,4.1,Done
US-C1-1434,C1,P5,"As a financial advisor, I want to schedule appointment so that I can comply with regulations",47,2023-07-27,Finance,Large,7,7,False,0,0,0,0,0,0,0,0,1,3,3,4.0,Done
US-C1-1435,C1,P5,"As a financial advisor, I need to download statements so that I can comply with regulations",53,2023-07-27,Finance,Large,7,6,False,0,0,0,0,0,0,0,0,0,5,13,4.1,Done
US-C1-1437,C1,P5,"As a account holder, I would like to schedule appointment to track spending",42,2023-07-28,Finance,Large,7,7,False,0,0,0,0,0,0,0,0,1,4,13,4.1,Done
US-C1-1438,C1,P5,"As a bank customer, I want to view account balance so that I can comply with regulations",46,2023-07-28,Finance,Large,7,8,False,0,0,0,0,0,0,0,0,2,6,5,4.1,Done
US-C1-1439,C1,P5,"As a investor, I would like to download statements to track spending",33,2023-07-29,Finance,Large,7,6,False,0,0,0,0,0,0,0,0,1,3,13,4.3,Done
US-C1-1441,C1,P5,"As a bank customer, I need to apply for loan so that I can save time",40,2023-07-29,Finance,Large,7,8,False,0,0,0,0,0,0,0,0,1,4,1,3.7,Cancelled
US-C1-1442,C1,P5,"As a customer, I need to download statements so that I can track spending",53,2023-07-30,Finance,Large,7,8,False,0,0,0,0,0,0,0,0,0,5,8,4.1,Done
US-C1-1444,C1,P5,"As a bank customer, I would like to transfer funds to save time",38,2023-07-30,Finance,Large,7,5,False,0,0,0,0,0,0,0,0,0,3,1,4.2,Done
US-C1-1445,C1,P5,"As a bank customer, I need to download statements so I can comply with regulations",32,2023-07-31,Finance,Large,7,7,False,0,0,0,0,0,0,0,0,1,5,5,4.6,Done
US-C1-1446,C1,P5,"As a investor, I would like to download statements to save time with detailed specifications and comprehensive requirements",63,2023-07-31,Finance,Large,7,8,False,0,0,0,0,0,0,0,0,0,3,8,4.1,Done
US-C1-1447,C1,P5,"As a bank customer, I want to view account balance in order to save time",43,2023-07-31,Finance,Large,7,7,False,0,0,0,0,0,0,0,0,2,2,1,3.3,Done
US-C1-1450,C1,P5,"As a loan officer, I want to apply for loan so that I can save time",53,2023-08-01,Finance,Large,7,5,False,0,0,0,0,0,0,0,0,0,5,3,4.5,Done
US-C1-1451,C1,P5,"As a investor, I would like to transfer funds to comply with regulations",41,2023-08-02,Finance,Large,7,8,False,0,0,0,0,0,0,0,0,0,4,2,4.0,Cancelled
US-C1-1452,C1,P5,"As a loan officer, I want to schedule appointment in order to track spending",31,2023-08-02,Finance,Large,7,8,False,0,0,0,0,0,0,0,0,1,5,1,4.5,In Progress
US-C1-1453,C1,P5,"As a customer, I need to schedule appointment so that I can improve security",44,2023-08-02,Finance,Large,7,5,False,0,0,0,0,0,0,0,0,1,7,13,4.1,Done
US-C1-1454,C1,P5,"As a bank customer, I need to transfer funds so that I can meet financial goals",48,2023-08-03,Finance,Large,7,6,False,0,0,0,0,0,0,0,0,0,5,13,4.8,Done
US-C1-1455,C1,P5,"As a investor, I want to apply for loan in order to comply with regulations",30,2023-08-03,Finance,Large,7,6,False,0,0,0,0,0,0,0,0,0,4,2,3.8,Done
US-C1-1456,C1,P5,"As a account holder, I want to apply for loan so that I can improve security",48,2023-08-03,Finance,Large,7,5,False,0,0,0,0,0,0,0,0,0,3,1,4.1,In Progress
US-C1-1457,C1,P5,"As a customer, I want to schedule appointment in order to comply with regulations",40,2023-08-04,Finance,Large,7,7,False,0,0,0,0,0,0,0,0,0,8,3,4.0,Cancelled
US-C1-1458,C1,P5,"As a loan officer, I want to transfer funds in order to improve security",52,2023-08-04,Finance,Large,7,7,False,0,0,0,0,0,0,0,0,1,6,3,4.3,Done
US-C1-1459,C1,P5,"As a loan officer, I want to view account balance in order to track spending",52,2023-08-04,Finance,Large,7,8,False,0,0,0,0,0,0,0,0,0,5,1,4.4,Done
US-C1-1460,C1,P5,"As a financial advisor, I would like to schedule appointment to meet financial goals",48,2023-08-05,Finance,Large,7,8,False,0,0,0,0,0,0,0,0,1,3,8,4.5,Done
US-C1-1461,C1,P6,"As a loan officer, I want to manage account so that I have better save time",53,2023-01-16,Finance,Large,7,6,True,2,1,0,0,1,0,0,0,0,6,2,3.7,Cancelled
US-C1-1462,C1,P6,"As a user, I want to process application so that I can comply with regulations",43,2023-01-16,Finance,Large,7,6,True,2,1,0,1,0,0,0,0,0,5,5,4.0,In Progress
US-C1-1463,C1,P6,"As a investor, I want to transfer funds so that I have better comply with regulations",46,2023-01-16,Finance,Large,7,5,True,1,0,0,0,1,0,0,0,0,7,13,3.6,Done
US-C1-1464,C1,P6,"As a account holder, I would like to access system to comply with regulations",43,2023-01-17,Finance,Large,7,8,True,1,1,0,0,0,0,0,0,2,6,5,3.3,Done
US-C1-1465,C1,P6,"As a bank customer, I need to access system so that I can comply with regulations",51,2023-01-17,Finance,Large,7,7,True,1,0,1,0,0,0,0,0,0,5,3,3.4,Done
US-C1-1466,C1,P6,"As a financial advisor, I would like to process application to meet financial goals",45,2023-01-17,Finance,Large,7,6,True,1,1,0,0,0,0,0,0,4,7,8,3.5,In Progress
US-C1-1467,C1,P6,"As a user, I want to process application so that I have better meet financial goals",44,2023-01-18,Finance,Large,7,8,True,3,1,0,1,1,0,0,0,2,6,5,3.1,In Progress
US-C1-1468,C1,P6,"As a loan officer, I want to access system in order to meet financial goals",27,2023-01-18,Finance,Large,7,6,True,1,1,0,0,0,0,0,0,0,5,1,3.5,In Progress
US-C1-1469,C1,P6,"As a user, I want to download statements so that I can track spending",55,2023-01-18,Finance,Large,7,6,True,1,0,0,1,0,0,0,0,1,6,1,3.4,Done
US-C1-1470,C1,P6,"As a account holder, I need to process application so I can track spending",34,2023-01-19,Finance,Large,7,8,True,1,1,0,0,0,0,0,0,1,7,2,4.1,Done
US-C1-1471,C1,P6,"As a account holder, I want to handle finances in order to save time",50,2023-01-19,Finance,Large,7,7,True,1,1,0,0,0,0,0,0,0,4,1,3.8,Cancelled
US-C1-1472,C1,P6,"As a loan officer, I want to manage account so that I can meet financial goals",48,2023-01-19,Finance,Large,7,8,True,1,0,1,0,0,0,0,0,2,4,2,3.7,Done
US-C1-1473,C1,P6,"As a investor, I want to process application so that I can comply with regulations",47,2023-01-20,Finance,Large,7,5,True,2,1,0,0,0,1,0,0,1,4,2,3.8,Done
US-C1-1475,C1,P6,"As a customer, I want to download statements so that I can track spending as soon as possible",45,2023-01-20,Finance,Large,7,5,True,1,0,0,0,0,0,1,0,2,8,8,3.8,Done
US-C1-1476,C1,P6,"As a bank customer, I want to access system in order to improve security",46,2023-01-21,Finance,Large,7,4,True,1,1,0,0,0,0,0,0,4,7,1,3.6,Done
US-C1-1478,C1,P6,"As a bank customer, I would like to manage account to save time",29,2023-01-21,Finance,Large,7,8,True,1,1,0,0,0,0,0,0,3,2,8,3.1,Done
US-C1-1480,C1,P6,"As a bank customer, I would like to handle finances to meet financial goals",35,2023-01-22,Finance,Large,7,5,True,1,0,1,0,0,0,0,0,2,8,5,3.4,Done
US-C1-1481,C1,P6,"As a investor, I want to update information in order to comply with regulations",46,2023-01-22,Finance,Large,7,7,True,1,1,0,0,0,0,0,0,1,7,2,4.0,Done
US-C1-1482,C1,P6,"As a investor, I need to handle finances so I can improve security",29,2023-01-23,Finance,Large,7,7,True,1,1,0,0,0,0,0,0,3,4,8,3.5,Done
US-C1-1483,C1,P6,"As a user, I need to view account balance so that I can comply with regulations",45,2023-01-23,Finance,Large,7,8,True,1,0,0,1,0,0,0,0,1,6,1,4.4,Done
US-C1-1484,C1,P6,"As a bank customer, I need to schedule appointment so that I can comply with regulations",53,2023-01-23,Finance,Large,7,6,True,1,0,0,0,0,1,0,0,1,6,8,3.7,In Progress
US-C1-1487,C1,P6,"As a bank customer, I would like to apply for loan to track spending as soon as possible",29,2023-01-24,Finance,Large,7,7,True,2,0,0,0,1,0,1,0,1,5,3,3.4,Done
US-C1-1488,C1,P6,"As a investor, I want to manage account so that I can comply with regulations",42,2023-01-25,Finance,Large,7,4,True,1,1,0,0,0,0,0,0,3,7,8,3.6,Cancelled
US-C1-1489,C1,P6,"As a bank customer, I would like to update information to improve security",39,2023-01-25,Finance,Large,7,5,True,1,1,0,0,0,0,0,0,2,6,3,3.6,Done
US-C1-1490,C1,P6,"As a account holder, I want to view account balance in order to save time as soon as possible",38,2023-01-25,Finance,Large,7,5,True,1,0,0,0,0,0,1,0,2,9,8,4.4,Done
US-C1-1491,C1,P6,"As a financial advisor, I need to update information so that I can improve security",42,2023-01-26,Finance,Large,7,7,True,2,1,1,0,0,0,0,0,1,8,2,4.1,Done
US-C1-1492,C1,P6,"As a account holder, I want to view account balance in order to save time",29,2023-01-26,Finance,Large,7,8,True,1,0,0,0,0,1,0,0,3,4,5,3.4,In Progress
US-C1-1494,C1,P6,"As a financial advisor, I want to process application in order to meet financial goals",45,2023-01-27,Finance,Large,7,6,True,1,0,1,0,0,0,0,0,3,6,5,3.6,Done
US-C1-1495,C1,P6,"As a investor, I need to download statements so that I have better improve security",36,2023-01-27,Finance,Large,7,5,True,1,0,0,0,1,0,0,0,1,9,1,4.0,Done
US-C1-1496,C1,P6,"As a user, I want to schedule appointment in order to comply with regulations",52,2023-01-27,Finance,Large,7,7,True,1,0,0,1,0,0,0,0,4,6,2,3.8,Done
US-C1-1497,C1,P6,"As a user, I want to download statements in order to comply with regulations",42,2023-01-28,Finance,Large,7,7,True,1,0,0,1,0,0,0,0,2,7,8,3.2,Cancelled
US-C1-1498,C1,P6,"As a investor, I would like to update information to save time",35,2023-01-28,Finance,Large,7,4,True,1,1,0,0,0,0,0,0,1,6,8,3.9,Done
US-C1-1499,C1,P6,"As a loan officer, I want to manage account so that I can comply with regulations",54,2023-01-28,Finance,Large,7,9,True,1,0,1,0,0,0,0,0,1,6,1,3.7,Done
US-C1-1500,C1,P6,"As a account holder, I want to download statements so that I have better improve security",19,2023-01-29,Finance,Large,7,8,True,1,0,0,0,1,0,0,0,3,4,2,3.5,Done
US-C1-1501,C1,P6,"As a account holder, I want to schedule appointment in order to save time with fast performance",41,2023-01-29,Finance,Large,7,7,True,1,0,0,0,0,0,0,1,1,4,3,3.8,Cancelled
US-C1-1502,C1,P6,"As a loan officer, I would like to process application to comply with regulations",25,2023-01-29,Finance,Large,7,4,True,1,0,1,0,0,0,0,0,3,7,3,3.1,Done
US-C1-1503,C1,P6,"As a investor, I want to process application so that I can track spending",44,2023-01-30,Finance,Large,7,11,True,1,1,0,0,0,0,0,0,0,7,13,3.7,Done
US-C1-1504,C1,P6,"As a bank customer, I need to manage account so that I can improve security",48,2023-01-30,Finance,Large,7,3,True,1,1,0,0,0,0,0,0,0,7,13,3.7,Done
US-C1-1506,C1,P6,"As a investor, I want to access system so I can comply with regulations",31,2023-01-31,Finance,Large,7,5,True,1,1,0,0,0,0,0,0,2,8,3,3.7,Done
US-C1-1507,C1,P6,"As a customer, I need to handle finances so that I can track spending",45,2023-01-31,Finance,Large,7,6,True,1,1,0,0,0,0,0,0,1,3,8,4.0,Cancelled
US-C1-1508,C1,P6,"As a financial advisor, I would like to process application to meet financial goals",47,2023-01-31,Finance,Large,7,7,True,1,1,0,0,0,0,0,0,0,7,13,3.7,Done
US-C1-1509,C1,P6,"As a user, I would like to download statements to save time",55,2023-02-01,Finance,Large,7,9,True,1,0,0,1,0,0,0,0,0,7,8,3.9,Done
US-C1-1510,C1,P6,"As a user, I need to apply for loan so I can improve security",27,2023-02-01,Finance,Large,7,8,True,1,0,0,1,0,0,0,0,1,6,8,3.1,Done
US-C1-1511,C1,P6,"As a user, I need to view account balance so that I have better meet financial goals",30,2023-02-01,Finance,Large,7,5,True,2,0,0,1,1,0,0,0,2,3,8,3.7,Cancelled
